 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in the comment submission interface (includes/comment.php) in Enano CMS before 1.0.6pl1 allows remote attackers to execute arbitrary SQL commands via unspecified parameters.,What is the nature of the SQL injection vulnerability found in Enano CMS versions prior to 1.0.6pl1?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in index.php in OpenCart 1.3.2 allows remote attackers to execute arbitrary SQL commands via the page parameter.,What is the potential impact of the SQL injection vulnerability found in index.php of OpenCart 1.3.2?
 Improper Control of Generation of Code ('Code Injection'),"Unspecified vulnerability in Safari 4 on Apple Mac OS X 10.6 allows remote attackers to execute arbitrary code via unknown vectors, as demonstrated by Charlie Miller during a Pwn2Own competition at CanSecWest 2010.",What vulnerability was demonstrated by Charlie Miller during the Pwn2Own competition at CanSecWest 2010 related to Safari 4 on Apple Mac OS X 10.6?
 Permissions Privileges and Access Controls,The IMP plugin in Horde allows remote attackers to bypass firewall restrictions and use Horde as a proxy to scan internal networks via a crafted request to an unspecified test script.  NOTE: this is only a vulnerability when the administrator does not follow recommendations in the product's installation documentation.,"What risks are associated with the IMP plugin in Horde, and under what conditions can remote attackers exploit these risks?"
 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Directory traversal vulnerability in repository/repository_attachment.php in AlienVault Open Source Security Information Management (OSSIM) 2.1.5, and possibly other versions before 2.1.5-4, allows remote attackers to upload files into arbitrary directories via a .. (dot dot) in the id_document parameter.",What security risk is associated with the directory traversal vulnerability found in AlienVault Open Source Security Information Management (OSSIM) version 2.1.5 and earlier?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in the SAV Filter Alphabetic (sav_filter_abc) extension before 1.0.9 for TYPO3 allows remote attackers to execute arbitrary SQL commands via unspecified vectors.,What are the potential risks associated with the SQL injection vulnerability in the SAV Filter Alphabetic extension for TYPO3 prior to version 1.0.9?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in the administrative console in IBM WebSphere Application Server (WAS) 7.0 before 7.0.0.11 on z/OS allows remote attackers to inject arbitrary web script or HTML via unspecified vectors, related in part to ""URL injection.""",What are the security implications of the cross-site scripting (XSS) vulnerability found in IBM WebSphere Application Server (WAS) 7.0 before version 7.0.0.11 on z/OS?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"SQL injection vulnerability in index.php in Yamamah Photo Gallery 1.00, as distributed before 20100618, allows remote attackers to execute arbitrary SQL commands via the news parameter.","What is the nature of the SQL injection vulnerability found in index.php of Yamamah Photo Gallery version 1.00, and what specific parameter is affected?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in PortalTransforms in Plone 2.1 through 3.3.4 before hotfix 20100612 allows remote attackers to inject arbitrary web script or HTML via the safe_html transform.,"What type of vulnerability is present in PortalTransforms of Plone versions 2.1 to 3.3.4 before hotfix 20100612, and what can remote attackers do as a result?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in LXR Cross Referencer before 0.9.7 allows remote attackers to inject arbitrary web script or HTML via vectors related to the search body and the results page for a search, a different vulnerability than CVE-2009-4497 and CVE-2010-1448.","What are the implications of the Cross-site scripting (XSS) vulnerability found in LXR Cross Referencer before version 0.9.7, and how does it differ from vulnerabilities referenced in CVE-2009-4497 and CVE-2010-1448?"
 Information Exposure,IBM WebSphere Application Server (WAS) 7.0 before 7.0.0.11 on z/OS might allow attackers to obtain sensitive information by reading the default_create.log file that is associated with profile creation by the BBOWWPFx job and the zPMT.,"What security vulnerability is associated with IBM WebSphere Application Server (WAS) 7.0 before version 7.0.0.11 on z/OS, and what sensitive information could attackers potentially access?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in the myDashboard (mydashboard) extension 0.1.13 and earlier for TYPO3 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,What is the potential risk associated with the XSS vulnerability in the myDashboard extension for TYPO3 version 0.1.13 and earlier?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in the Diocese of Portsmouth Database (pd_diocesedatabase) extension before 0.7.13 for TYPO3 allows remote attackers to execute arbitrary SQL commands via unspecified vectors.,What vulnerabilities are associated with the Diocese of Portsmouth Database extension for TYPO3 prior to version 0.7.13?
 Permissions Privileges and Access Controls,"Virtual Desktop Server Manager (VDSM) in Red Hat Enterprise Virtualization Hypervisor (aka RHEV-H or rhev-hypervisor) before 5.5-2.2 does not properly perform VM post-zeroing after the removal of a virtual machine's data, which allows guest OS users to obtain sensitive information by examining the disk blocks associated with a deleted virtual machine.","What vulnerability exists in Virtual Desktop Server Manager (VDSM) in Red Hat Enterprise Virtualization Hypervisor prior to version 5.5-2.2 regarding VM post-zeroing, and how could it potentially compromise sensitive information?"
 Improper Restriction of Operations within the Bounds of a Memory Buffer,Stack-based buffer overflow in st-wizard.exe in Subtitle Translation Wizard 3.0 allows user-assisted remote attackers to execute arbitrary code via a crafted SRT file with a long line after a time range.  NOTE: some of these details are obtained from third party information.,"What vulnerability exists in Subtitle Translation Wizard 3.0 that allows remote attackers to execute arbitrary code, and what is the method by which this can be achieved?"
 Permissions Privileges and Access Controls,"Microsoft Internet Explorer, possibly 8, does not properly restrict focus changes, which allows remote attackers to read keystrokes via ""cross-domain IFRAME gadgets.""",What security vulnerability in Microsoft Internet Explorer 8 allows remote attackers to read keystrokes through cross-domain IFRAME gadgets?
 Cross-Site Request Forgery (CSRF),"Multiple cross-site request forgery (CSRF) vulnerabilities in index.php in Acc Statistics 1.1 allow remote attackers to hijack the authentication of administrators for requests that change (1) passwords, (2) usernames, and (3) e-mail addresses.",What are the potential risks associated with the CSRF vulnerabilities found in index.php of Acc Statistics 1.1?
 Cross-Site Request Forgery (CSRF),Cross-site request forgery (CSRF) vulnerability in index.php in Acc PHP eMail 1.1 allows remote attackers to hijack the authentication of administrators for requests that change passwords.,What vulnerability in Acc PHP eMail 1.1 allows remote attackers to exploit administrator authentication for changing passwords?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in forum.php in Jamroom before 4.1.9 allows remote attackers to inject arbitrary web script or HTML via the post_id parameter in a modify action.,"What vulnerability was discovered in Jamroom before version 4.1.9, and how could it be exploited by remote attackers?"
 Credentials Management,"The Linear eMerge 50 and 5000 uses a default password of eMerge for the IEIeMerge account, which makes it easier for remote attackers to obtain Video Recorder data by establishing a session to the device.",What security risks are associated with the default password 'eMerge' for the IEIeMerge account on the Linear eMerge 50 and 5000 devices?
 Permissions Privileges and Access Controls,"Install/Filesystem.pm in Bugzilla 3.5.1 through 3.6 and 3.7, when use_suexec is enabled, uses world-readable permissions for the localconfig files, which allows local users to read sensitive configuration fields, as demonstrated by the database password field and the site_wide_secret field.",What security vulnerability exists in Bugzilla versions 3.5.1 to 3.7 related to file permissions when use_suexec is enabled?
 Permissions Privileges and Access Controls,"Search.pm in Bugzilla 2.17.1 through 3.2.6, 3.3.1 through 3.4.6, 3.5.1 through 3.6, and 3.7 allows remote attackers to obtain potentially sensitive time-tracking information via a crafted search URL, related to a ""boolean chart search.""",What vulnerabilities were identified in Bugzilla versions 2.17.1 through 3.7 related to the Search.pm file and how could remote attackers exploit these vulnerabilities?
 Information Exposure,"install/loader_help.php in Headstart Solutions DeskPRO allows remote attackers to obtain configuration information via a q=phpinfo QUERY_STRING, which calls the phpinfo function.","What vulnerability in Headstart Solutions DeskPRO allows remote attackers to access configuration information, and how is it exploited?"
 Cross-Site Request Forgery (CSRF),Multiple cross-site request forgery (CSRF) vulnerabilities on the Network Management Card (NMC) on American Power Conversion (APC) Switched Rack PDU (aka Rack Mount Power Distribution) devices and other devices allow remote attackers to hijack the authentication of (1) administrator or (2) device users for requests that create new administrative users or have unspecified other impact.,What are the potential security implications of the multiple cross-site request forgery (CSRF) vulnerabilities present on American Power Conversion (APC) Switched Rack PDU devices?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities on the Network Management Card (NMC) on American Power Conversion (APC) Switched Rack PDU (aka Rack Mount Power Distribution) devices and other devices allow remote attackers to inject arbitrary web script or HTML via unspecified vectors.  NOTE: the login_username vector for Forms/login1 is already covered by CVE-2009-4406.,What are the implications of the multiple cross-site scripting (XSS) vulnerabilities found on the Network Management Card (NMC) of American Power Conversion (APC) Switched Rack PDU devices?
 Improper Input Validation,"The Client Interfaces component in IBM DB2 8.2 before FP18, 9.1 before FP8, 9.5 before FP5, and 9.7 before FP1 does not validate an unspecified pointer, which allows attackers to overwrite ""external memory"" via unknown vectors, related to a missing ""check for null pointers.""",What vulnerability exists in the Client Interfaces component of IBM DB2 in certain versions that allows attackers to overwrite external memory?
 Information Exposure,"The RAND scalar function in the Common Code Infrastructure component in IBM DB2 9.5 before FP5 and 9.7 before FP1, when the Database Partitioning Feature (DPF) is used, produces ""repeating"" return values, which might allow attackers to defeat protection mechanisms based on randomization by predicting a value.",What vulnerabilities are associated with the RAND scalar function in IBM DB2 9.5 and 9.7 when used with the Database Partitioning Feature (DPF)?
 Improper Input Validation,"The Common Code Infrastructure component in IBM DB2 9.5 before FP5 and 9.7 before FP1 does not properly validate the size of a memory pool during a creation attempt, which allows attackers to cause a denial of service (memory consumption) via unspecified vectors.","What vulnerability exists in IBM DB2 9.5 before FP5 and 9.7 before FP1 related to memory pool creation, and what potential impact does it have?"
 Information Exposure,The Relational Data Services component in IBM DB2 9.5 before FP5 allows attackers to obtain the password argument from the SET ENCRYPTION PASSWORD statement via vectors involving the GET SNAPSHOT FOR DYNAMIC SQL command.,What vulnerability in IBM DB2 9.5 before FP5 allows attackers to access the password argument from the SET ENCRYPTION PASSWORD statement?
 Permissions Privileges and Access Controls,"The Self Tuning Memory Manager (STMM) component in IBM DB2 9.1 before FP8, 9.5 before FP5, and 9.7 before FP1 uses 0666 permissions for the STMM log file, which allows local users to cause a denial of service or have unspecified other impact by writing to this file.","What security vulnerability is associated with the Self Tuning Memory Manager (STMM) in IBM DB2 versions prior to certain fix packs, and what risks does it pose?"
 Improper Control of Generation of Code ('Code Injection'),PHP remote file inclusion vulnerability in cal_popup.php in the Anything Digital Development JCal Pro (aka com_jcalpro or JCP) component 1.5.3.6 for Joomla! allows remote attackers to execute arbitrary PHP code via a URL in the mosConfig_absolute_path parameter.,What is the nature of the PHP remote file inclusion vulnerability found in cal_popup.php of the Anything Digital Development JCal Pro component for Joomla! version 1.5.3.6?
 Permissions Privileges and Access Controls,"The Query Compiler, Rewrite, and Optimizer component in IBM DB2 9.1 before FP8, 9.5 before FP5, and 9.7 before FP1 does not enforce privilege requirements for access to a (1) sequence or (2) global-variable object, which allows remote authenticated users to make use of data via unspecified vectors.","What vulnerabilities exist in the Query Compiler, Rewrite, and Optimizer component of IBM DB2 versions 9.1, 9.5, and 9.7 regarding privilege enforcement for accessing sequences and global-variable objects?"
 Permissions Privileges and Access Controls,"Install/Filesystem.pm in Bugzilla 3.5.1 through 3.6.1 and 3.7 through 3.7.1, when use_suexec is enabled, uses world-readable permissions within (1) .bzr/ and (2) data/webdot/, which allows local users to obtain potentially sensitive data by reading files in these directories, a different vulnerability than CVE-2010-0180.",What security vulnerability exists in Bugzilla versions 3.5.1 to 3.7.1 related to world-readable permissions when use_suexec is enabled?
 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Multiple directory traversal vulnerabilities in Splunk 4.0 through 4.0.10 and 4.1 through 4.1.1 allow (1) remote attackers to read arbitrary files, aka SPL-31194; (2) remote authenticated users to modify arbitrary files, aka SPL-31063; or (3) have an unknown impact via redirects, aka SPL-31067. Per: http://www.splunk.com/view/SP-CAAAFGD

'Splunk recommends that customers only apply the patch as a last resort, in situations where they are unable to upgrade immediately.'","What are the specific directory traversal vulnerabilities identified in Splunk versions 4.0 to 4.1.1, and what does Splunk recommend regarding patch application?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in Splunk 4.0 through 4.0.10 and 4.1 through 4.1.1 allow remote attackers to inject arbitrary web script or HTML via (1) redirects, aka SPL-31067; (2) unspecified ""user->user or user->admin"" vectors, aka SPL-31084; or (3) unspecified ""user input,"" aka SPL-31085.",What are the different vectors through which remote attackers can exploit multiple cross-site scripting (XSS) vulnerabilities in Splunk versions 4.0 through 4.1.1?
 Improper Input Validation,"Soft SaschArt SasCAM Webcam Server 2.6.5, 2.7, and earlier allows remote attackers to cause a denial of service (crash) via a large number of requests with a long line, as demonstrated using a long GET request.",What vulnerability in Soft SaschArt SasCAM Webcam Server versions 2.6.5 and 2.7 can be exploited by remote attackers to cause a denial of service?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in 2daybiz Web Template Software allow remote attackers to inject arbitrary web script or HTML via the (1) keyword parameter to category.php and the (2) password parameter to memberlogin.php.,What are the specific parameters in 2daybiz Web Template Software that can be exploited by remote attackers to inject arbitrary web scripts or HTML due to multiple cross-site scripting (XSS) vulnerabilities?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in customize.php in 2daybiz Web Template Software allows remote attackers to execute arbitrary SQL commands via the tid parameter.,"What is the nature of the SQL injection vulnerability found in the customize.php file of the 2daybiz Web Template Software, and how can it be exploited?"
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in viewnews.php in 2daybiz Multi Level Marketing (MLM) Software allows remote attackers to execute arbitrary SQL commands via the nwsid parameter.,What is the potential security risk associated with viewnews.php in the 2daybiz Multi Level Marketing Software?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in customprofile.php in 2daybiz Matrimonial Script allows remote attackers to execute arbitrary SQL commands via the id parameter.,What is the nature of the SQL injection vulnerability found in the customprofile.php file of the 2daybiz Matrimonial Script?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in the JE Ajax Event Calendar (com_jeajaxeventcalendar) component 1.0.5 for Joomla! allows remote attackers to execute arbitrary SQL commands via the view parameter to index.php.,What is the impact of the SQL injection vulnerability found in the JE Ajax Event Calendar component for Joomla! version 1.0.5?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in the JFaq (com_jfaq) component 1.2 for Joomla! allows remote attackers to inject arbitrary web script or HTML via the question parameter in an add2 action to index.php.,"What is the nature of the vulnerability found in the JFaq component for Joomla!, and how can it be exploited by remote attackers?"
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"Multiple SQL injection vulnerabilities in index.php in the JFaq (com_jfaq) component 1.2 for Joomla!, when magic_quotes_gpc is disabled, allow (1) remote attackers to execute arbitrary SQL commands via the id parameter, and (2) remote authenticated users with ""Public Front-end"" permissions to execute arbitrary SQL commands via the titlu parameter (title field).  NOTE: some of these details are obtained from third party information.",What are the potential security risks associated with the SQL injection vulnerabilities found in the JFaq component for Joomla! version 1.2?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in user-profile.php in 2daybiz Video Community Portal Script allows remote attackers to execute arbitrary SQL commands via the userid parameter.,"What security flaw was identified in the user-profile.php file of the 2daybiz Video Community Portal Script, and how can it be exploited by attackers?"
 Improper Link Resolution Before File Access ('Link Following'),The pa_make_secure_dir function in core-util.c in PulseAudio 0.9.10 and 0.9.19 allows local users to change the ownership and permissions of arbitrary files via a symlink attack on a /tmp/.esd-##### temporary file.,"What security vulnerability was found in the pa_make_secure_dir function of PulseAudio versions 0.9.10 and 0.9.19, and how does it allow local users to exploit the system?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in the WebVPN portal on Cisco Adaptive Security Appliances (ASA) 5580 series devices with software before 8.1(2) allows remote attackers to inject arbitrary web script or HTML via unspecified vectors, aka Bug ID CSCsq78418.",What is the nature of the security vulnerability identified in Cisco Adaptive Security Appliances (ASA) 5580 series devices prior to software version 8.1(2)?
 Permissions Privileges and Access Controls,"Cisco Adaptive Security Appliances (ASA) 5580 series devices with software before 8.1(2) complete an SSL handshake with an HTTPS client even if this client is unauthorized, which might allow remote attackers to bypass intended access restrictions via an HTTPS session, aka Bug ID CSCso10876.",What vulnerability exists in Cisco Adaptive Security Appliances (ASA) 5580 series devices with software versions before 8.1(2) regarding SSL handshakes with unauthorized HTTPS clients?
 Permissions Privileges and Access Controls,"The IPv6 implementation on Cisco Adaptive Security Appliances (ASA) 5580 series devices with software before 8.1(2) exposes IP services on the ""far side of the box,"" which might allow remote attackers to bypass intended access restrictions via IPv6 packets, aka Bug ID CSCso58622.","What vulnerability was identified in Cisco ASA 5580 series devices before software version 8.1(2) regarding IPv6 implementation, and what is the potential risk associated with it?"
 Resource Management Errors,"Memory leak on Cisco Adaptive Security Appliances (ASA) 5580 series devices with software before 8.1(2) allows remote attackers to cause a denial of service (memory consumption) via Subject Alternative Name fields in an X.509 certificate, aka Bug ID CSCsq17879.","What vulnerability was identified in Cisco Adaptive Security Appliances (ASA) 5580 series devices prior to software version 8.1(2), and what impact does it have?"
 Improper Input Validation,"Cisco Adaptive Security Appliances (ASA) 5580 series devices with software before 8.1(2) allow remote attackers to cause a denial of service (IKE process hang) via malformed NAT-T packets, aka Bug ID CSCsr74439.","What is the vulnerability associated with Cisco ASA 5580 series devices running software versions prior to 8.1(2), and what type of attack does it enable?"
 Improper Restriction of Operations within the Bounds of a Memory Buffer,"Buffer overflow on Cisco Adaptive Security Appliances (ASA) 5580 series devices with software before 8.1(2) allows remote attackers to have an unspecified impact via long IKE attributes, aka Bug ID CSCsu43121.","What vulnerability is present in Cisco Adaptive Security Appliances (ASA) 5580 series devices with software versions prior to 8.1(2), and what is the associated Bug ID?"
 Improper Input Validation,"Cisco Adaptive Security Appliances (ASA) 5580 series devices with software before 8.1(2) allow remote attackers to cause a denial of service (traceback) via malformed TCP packets, aka Bug ID CSCsm84110.",What is the vulnerability in Cisco ASA 5580 series devices with software versions prior to 8.1(2) that allows remote attackers to cause a denial of service?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Multiple SQL injection vulnerabilities in 2daybiz Multi Level Marketing (MLM) Software allow remote attackers to execute arbitrary SQL commands via the username parameter to (1) index.php and (2) admin/index.php.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,"What are the implications of the SQL injection vulnerabilities found in 2daybiz Multi Level Marketing (MLM) Software, particularly concerning the index.php and admin/index.php files?"
 Cross-Site Request Forgery (CSRF),"Multiple cross-site request forgery (CSRF) vulnerabilities in the web management interface in InterSect Alliance Snare Agent 3.2.3 and earlier on Solaris, Snare Agent 3.1.7 and earlier on Windows, Snare Agent 1.5.0 and earlier on Linux and AIX, Snare Agent 1.4 and earlier on IRIX, Snare Epilog 1.5.3 and earlier on Windows, and Snare Epilog 1.2 and earlier on UNIX allow remote attackers to hijack the authentication of administrators for requests that (1) change the password or (2) change the listening port.",What are the potential risks associated with the multiple CSRF vulnerabilities found in various versions of InterSect Alliance Snare Agent and Snare Epilog software?
 Permissions Privileges and Access Controls,"Cerberus FTP Server before 4.0.3.0 allows remote authenticated users to list hidden files, even when the ""Display hidden files"" option is enabled, via the (1) MLSD or (2) MLST commands.",What vulnerabilities exist in Cerberus FTP Server versions prior to 4.0.3.0 that allow remote authenticated users to access hidden files?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Dan Pascu python-cjson 1.0.5 does not properly handle a ['/'] argument to cjson.encode, which makes it easier for remote attackers to conduct certain cross-site scripting (XSS) attacks involving Firefox and the end tag of a SCRIPT element.",What security vulnerabilities are associated with Dan Pascu's python-cjson version 1.0.5 regarding the handling of certain arguments in the cjson.encode function?
 Improper Authentication,"Open&Compact FTP Server (Open-FTPD) 1.2 and earlier allows remote attackers to bypass authentication by sending (1) LIST, (2) RETR, (3) STOR, or other commands without performing the required login steps first.",What vulnerability is present in Open&Compact FTP Server (Open-FTPD) version 1.2 and earlier that allows remote attackers to bypass authentication?
 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Multiple directory traversal vulnerabilities in the Refractor 2 engine, as used in Battlefield 2 1.50 (1.5.3153-802.0) and earlier, and Battlefield 2142 (1.10.48.0) and earlier, allow remote servers to overwrite arbitrary files on the client via ""..\"" (dot dot backslash) sequences in URLs for the (1) sponsor or (2) community logos, and other URLs related to (3) DemoDownloadURL, (4) DemoIndexURL and (5) CustomMapsURL.",What are the potential risks associated with the multiple directory traversal vulnerabilities found in the Refractor 2 engine used in Battlefield 2 and Battlefield 2142?
 Improper Control of Generation of Code ('Code Injection'),"Unrestricted file upload vulnerability in logahead UNU 1.0 allows remote attackers to upload and execute arbitrary PHP code via unspecified vectors related to plugins/widged/_widged.php (aka the WidgEd plugin), a different vulnerability than CVE-2006-6783.  NOTE: The provenance of this information is unknown; the details are obtained solely from third party information.","What is the nature of the vulnerability found in logahead UNU 1.0 related to the WidgEd plugin, and how does it differ from CVE-2006-6783?"
 Improper Authentication,"Mahara before 1.0.15, 1.1.x before 1.1.9, and 1.2.x before 1.2.5 has improper configuration options for authentication plugins associated with logins that use the single sign-on (SSO) functionality, which allows remote attackers to bypass authentication via an empty password.  NOTE: some of these details are obtained from third party information.","What vulnerabilities were identified in Mahara versions prior to 1.0.15, 1.1.x before 1.1.9, and 1.2.x before 1.2.5 related to authentication plugins and single sign-on (SSO) functionality?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in HTML Purifier before 4.1.1, as used in Mahara and other products, when the browser is Internet Explorer, allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.","What vulnerabilities are associated with HTML Purifier before version 4.1.1, particularly when used in conjunction with Internet Explorer?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in advancedsearch.php in eZ Publish 3.7.0 through 4.2.0 allows remote attackers to inject arbitrary web script or HTML via the subTreeItem parameter.,What is the impact of the Cross-site scripting (XSS) vulnerability found in advancedsearch.php of eZ Publish versions 3.7.0 to 4.2.0?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),Multiple SQL injection vulnerabilities in eZ Publish 3.7.0 through 4.2.0 allow remote attackers to execute arbitrary SQL commands via the (1) SectionID and (2) SearchTimestamp parameters to the search feature and the (3) SearchContentClassAttributeID parameter to the advancedsearch feature.,What are the specific SQL injection vulnerabilities found in eZ Publish versions 3.7.0 through 4.2.0 that allow remote attackers to execute arbitrary SQL commands?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in profile_view.php in Devana 1.6.6 and earlier allows remote attackers to execute arbitrary SQL commands via the id parameter.,"What vulnerability was discovered in profile_view.php of Devana versions 1.6.6 and earlier, and what does it allow remote attackers to do?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in Online Contact Manager (formerly EContact PRO) 3.0 allow remote attackers to inject arbitrary web script or HTML via the (1) showGroup parameter to (a) index.php and the (2) id parameter to (b) view.php, (c) email.php, (d) edit.php, and (e) delete.php.","What specific vulnerabilities in Online Contact Manager 3.0 allow remote attackers to inject arbitrary web scripts or HTML, and which parameters are affected?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in index.php in Online Photo Pro 2.0 allows remote attackers to inject arbitrary web script or HTML via the section parameter.,"What is the nature of the vulnerability found in index.php of Online Photo Pro 2.0, and how can it be exploited?"
 Improper Control of Generation of Code ('Code Injection'),PHP remote file inclusion vulnerability in the SEF404x (com_sef) component for Joomla! allows remote attackers to execute arbitrary PHP code via a URL in the mosConfig.absolute.path parameter to index.php.,What is the significance of the PHP remote file inclusion vulnerability in the SEF404x component for Joomla! regarding security risks?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in result.php in Customer Paradigm PageDirector CMS allows remote attackers to execute arbitrary SQL commands via the sub_catid parameter.,"What vulnerabilities were identified in the result.php file of Customer Paradigm PageDirector CMS, and how can they be exploited by remote attackers?"
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"SQL injection vulnerability in the JOOFORGE Gamesbox (com_gamesbox) component 1.0.2, and possibly earlier, for Joomla! allows remote attackers to execute arbitrary SQL commands via the id parameter in a consoles action to index.php.","What is the SQL injection vulnerability identified in the JOOFORGE Gamesbox component for Joomla!, and how can it be exploited?"
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in cont_form.php in Internet DM WebDM CMS allows remote attackers to execute arbitrary SQL commands via the cf_id parameter.,"What is the nature of the SQL injection vulnerability found in cont_form.php of Internet DM WebDM CMS, and how can it be exploited?"
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in the redSHOP Component (com_redshop) 1.0 for Joomla! allows remote attackers to execute arbitrary SQL commands via the pid parameter to index.php.,What are the potential risks associated with the SQL injection vulnerability in redSHOP Component 1.0 for Joomla!?
 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),SQL injection vulnerability in index.php in Edge PHP Clickbank Affiliate Marketplace Script (CBQuick) allows remote attackers to execute arbitrary SQL commands via the search parameter.,"What is the nature of the SQL injection vulnerability found in the Edge PHP Clickbank Affiliate Marketplace Script (CBQuick), specifically related to the index.php file?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in index.php in Edge PHP Clickbank Affiliate Marketplace Script (CBQuick) allows remote attackers to inject arbitrary web script or HTML via the search parameter.,"What is the nature of the Cross-site scripting (XSS) vulnerability found in the Edge PHP Clickbank Affiliate Marketplace Script (CBQuick), and how can it be exploited by remote attackers?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in search.php in phpFK PHP Forum ohne 7.0.4 allows remote attackers to inject arbitrary web script or HTML via the search parameter.  NOTE: the provenance of this information is unknown; the details are obtained solely from third party information.,"What is the nature of the XSS vulnerability found in search.php of phpFK PHP Forum version 7.0.4, and how can it be exploited by remote attackers?"
 Information Exposure,LiteSpeed Technologies LiteSpeed Web Server 4.0.x before 4.0.15 allows remote attackers to read the source code of scripts via an HTTP request with a null byte followed by a .txt file extension.,What vulnerability was discovered in LiteSpeed Web Server versions 4.0.x prior to 4.0.15 that allows remote attackers to access script source code?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in index.php in K-Search allows remote attackers to inject arbitrary web script or HTML via the term parameter.,"What type of vulnerability is present in index.php of K-Search, and how can it be exploited by remote attackers?"
 Permissions Privileges and Access Controls,"The S2 Security NetBox 2.5, 3.3, and 4.0, as used in the Linear eMerge 50 and 5000 and the Sonitrol eAccess, stores sensitive information under the web root with insufficient access control, which allows remote attackers to download node logs, photographs of persons, and backup files via unspecified HTTP requests. Per:  http://www.kb.cert.org/vuls/id/MAPG-83TQL8

'Vendor Statement
S2 Security has made available patches or upgrades available to address this vulnerability in all versions of our product (2.5, 3.3, and 4.0). These are available through Linear Customer Support or S2 Customer Support'","What vulnerabilities have been identified in the S2 Security NetBox versions 2.5, 3.3, and 4.0, and what measures have been taken by the vendor to address these issues?"
